time,depth,latitude,longitude,temperature,conductivity,salinity
2019-07-21 09:00:00,98.0,61.85078333333333,-176.2505,8.8533,0.0,0.0
2019-07-21 10:00:00,98.0,61.85078333333333,-176.2505,8.8486,0.0,0.0
2019-07-21 11:00:00,98.0,61.85078333333333,-176.2505,8.8455,0.0,0.0
2019-07-21 12:00:00,98.0,61.85078333333333,-176.2505,8.8463,0.0,0.0
2019-07-21 13:00:00,98.0,61.85078333333333,-176.2505,8.8488,0.0,0.0
2019-07-21 14:00:00,98.0,61.85078333333333,-176.2505,8.8515,0.0,0.0
2019-07-21 15:00:00,98.0,61.85078333333333,-176.2505,8.8515,0.0,0.0
2019-07-21 16:00:00,98.0,61.85078333333333,-176.2505,8.8476,0.0,0.0
2019-07-21 17:00:00,98.0,61.85078333333333,-176.2505,8.8418,0.0,0.0
2019-07-21 18:00:00,98.0,61.85078333333333,-176.2505,8.8362,0.0,0.0
2019-07-21 19:00:00,98.0,61.85078333333333,-176.2505,8.8309,0.0,0.0
2019-07-21 20:00:00,98.0,61.85078333333333,-176.2505,8.8248,0.0,0.0
2019-07-21 21:00:00,98.0,61.85078333333333,-176.2505,8.8187,0.0,0.0
2019-07-21 22:00:00,98.0,61.85078333333333,-176.2505,8.8138,0.0,0.0
2019-07-21 23:00:00,98.0,61.85078333333333,-176.2505,8.8213,0.0,0.0
2019-07-22 00:00:00,98.0,61.85078333333333,-176.2505,8.8199,0.0,0.0
2019-07-22 01:00:00,98.0,61.85078333333333,-176.2505,8.8196,1e-05,0.0044
2019-07-22 02:00:00,98.0,61.85078333333333,-176.2505,8.8196,0.0,0.0
2019-07-22 03:00:00,98.0,61.85078333333333,-176.2505,8.818,1e-05,0.0044
2019-07-22 04:00:00,98.0,61.85078333333333,-176.2505,8.8148,0.0,0.0
2019-07-22 05:00:00,98.0,61.85078333333333,-176.2505,8.8108,0.0,0.0
2019-07-22 06:00:00,98.0,61.85078333333333,-176.2505,8.8048,0.0,0.0
2019-07-22 07:00:00,98.0,61.85078333333333,-176.2505,8.7989,0.0,0.0
2019-07-22 08:00:00,98.0,61.85078333333333,-176.2505,8.7939,0.0,0.0
2019-07-22 09:00:00,98.0,61.85078333333333,-176.2505,8.7895,0.0,0.0
2019-07-22 10:00:00,98.0,61.85078333333333,-176.2505,8.7863,0.0,0.0
2019-07-22 11:00:00,98.0,61.85078333333333,-176.2505,8.7832,1e-05,0.0044
2019-07-22 12:00:00,98.0,61.85078333333333,-176.2505,8.7773,0.0,0.0
2019-07-22 13:00:00,98.0,61.85078333333333,-176.2505,8.7705,0.0,0.0
2019-07-22 14:00:00,98.0,61.85078333333333,-176.2505,8.7629,0.0,0.0
2019-07-22 15:00:00,98.0,61.85078333333333,-176.2505,8.7534,0.0,0.0
2019-07-22 16:00:00,98.0,61.85078333333333,-176.2505,8.7415,0.0,0.0
2019-07-22 17:00:00,98.0,61.85078333333333,-176.2505,8.7303,0.0,0.0
2019-07-22 18:00:00,98.0,61.85078333333333,-176.2505,8.7202,1e-05,0.0044
2019-07-22 19:00:00,98.0,61.85078333333333,-176.2505,8.7103,1e-05,0.0044
2019-07-22 20:00:00,98.0,61.85078333333333,-176.2505,8.7095,1e-05,0.0044
2019-07-22 21:00:00,98.0,61.85078333333333,-176.2505,8.7161,0.0,0.0
2019-07-22 22:00:00,98.0,61.85078333333333,-176.2505,8.7217,0.0,0.0
2019-07-22 23:00:00,98.0,61.85078333333333,-176.2505,8.7264,0.0,0.0
2019-07-23 00:00:00,98.0,61.85078333333333,-176.2505,8.7302,0.0,0.0
2019-07-23 01:00:00,98.0,61.85078333333333,-176.2505,8.7325,1e-05,0.0044
2019-07-23 02:00:00,98.0,61.85078333333333,-176.2505,8.7354,1e-05,0.0044
