time,depth,latitude,longitude,temperature,conductivity,salinity
2019-08-03 23:00:00,116.0,61.372616666666666,-177.1699,2.1863,2.91626,32.7175
2019-08-04 00:00:00,116.0,61.372616666666666,-177.1699,2.1918,2.91647,32.7144
2019-08-04 01:00:00,116.0,61.372616666666666,-177.1699,2.1891,2.91619,32.7138
2019-08-04 02:00:00,116.0,61.372616666666666,-177.1699,2.1978,2.91656,32.7094
2019-08-04 03:00:00,116.0,61.372616666666666,-177.1699,2.1982,2.91621,32.7046
2019-08-04 04:00:00,116.0,61.372616666666666,-177.1699,2.2292,2.91914,32.709
2019-08-04 05:00:00,116.0,61.372616666666666,-177.1699,2.228,2.91886,32.7068
2019-08-04 06:00:00,116.0,61.372616666666666,-177.1699,2.1848,2.9141,32.6923
2019-08-04 07:00:00,116.0,61.372616666666666,-177.1699,2.1761,2.91262,32.6829
2019-08-04 08:00:00,116.0,61.372616666666666,-177.1699,2.201,2.91472,32.6833
2019-08-04 09:00:00,116.0,61.372616666666666,-177.1699,2.2146,2.91617,32.6873
2019-08-04 10:00:00,116.0,61.372616666666666,-177.1699,2.2162,2.9163,32.6872
2019-08-04 11:00:00,116.0,61.372616666666666,-177.1699,2.218,2.9165,32.6879
2019-08-04 12:00:00,116.0,61.372616666666666,-177.1699,2.2203,2.91673,32.6884
2019-08-04 13:00:00,116.0,61.372616666666666,-177.1699,2.2208,2.91677,32.6883
2019-08-04 14:00:00,116.0,61.372616666666666,-177.1699,2.219,2.91655,32.6875
2019-08-04 15:00:00,116.0,61.372616666666666,-177.1699,2.2062,2.91535,32.6858
2019-08-04 16:00:00,116.0,61.372616666666666,-177.1699,2.1798,2.91288,32.6823
2019-08-04 17:00:00,116.0,61.372616666666666,-177.1699,2.1692,2.91163,32.6777
2019-08-04 18:00:00,116.0,61.372616666666666,-177.1699,2.166,2.91111,32.6746
2019-08-04 19:00:00,116.0,61.372616666666666,-177.1699,2.1655,2.91102,32.674
2019-08-04 20:00:00,116.0,61.372616666666666,-177.1699,2.1661,2.91095,32.6725
2019-08-04 21:00:00,116.0,61.372616666666666,-177.1699,2.1672,2.91092,32.671
2019-08-04 22:00:00,116.0,61.372616666666666,-177.1699,2.1682,2.91095,32.6703
2019-08-04 23:00:00,116.0,61.372616666666666,-177.1699,2.1666,2.91082,32.6704
2019-08-05 00:00:00,116.0,61.372616666666666,-177.1699,2.1626,2.91047,32.6701
2019-08-05 01:00:00,116.0,61.372616666666666,-177.1699,2.1564,2.9098,32.6682
2019-08-05 02:00:00,116.0,61.372616666666666,-177.1699,2.1496,2.9092,32.6678
2019-08-05 03:00:00,116.0,61.372616666666666,-177.1699,2.1455,2.90876,32.6665
2019-08-05 04:00:00,116.0,61.372616666666666,-177.1699,2.1459,2.90866,32.6649
2019-08-05 05:00:00,116.0,61.372616666666666,-177.1699,2.1486,2.90882,32.6641
2019-08-05 06:00:00,116.0,61.372616666666666,-177.1699,2.1566,2.90946,32.6638
2019-08-05 07:00:00,116.0,61.372616666666666,-177.1699,2.1681,2.91038,32.6634
2019-08-05 08:00:00,116.0,61.372616666666666,-177.1699,2.1832,2.91184,32.6659
2019-08-05 09:00:00,116.0,61.372616666666666,-177.1699,2.2011,2.91341,32.667
2019-08-05 10:00:00,116.0,61.372616666666666,-177.1699,2.2117,2.91462,32.6711
2019-08-05 11:00:00,116.0,61.372616666666666,-177.1699,2.2159,2.91486,32.6697
2019-08-05 12:00:00,116.0,61.372616666666666,-177.1699,2.2194,2.9149,32.6666
2019-08-05 13:00:00,116.0,61.372616666666666,-177.1699,2.222,2.91509,32.6663
2019-08-05 14:00:00,116.0,61.372616666666666,-177.1699,2.2281,2.91557,32.666
2019-08-05 15:00:00,116.0,61.372616666666666,-177.1699,2.2346,2.9163,32.6683
2019-08-05 16:00:00,116.0,61.372616666666666,-177.1699,2.2363,2.91662,32.6706
2019-08-05 17:00:00,116.0,61.372616666666666,-177.1699,2.2368,2.91674,32.6715
2019-08-05 18:00:00,116.0,61.372616666666666,-177.1699,2.2386,2.91689,32.6715
2019-08-05 19:00:00,116.0,61.372616666666666,-177.1699,2.2417,2.91713,32.6713
2019-08-05 20:00:00,116.0,61.372616666666666,-177.1699,2.2456,2.91743,32.671
2019-08-05 21:00:00,116.0,61.372616666666666,-177.1699,2.2502,2.9179,32.6721
2019-08-05 22:00:00,116.0,61.372616666666666,-177.1699,2.2612,2.91922,32.6771
2019-08-05 23:00:00,116.0,61.372616666666666,-177.1699,2.259,2.91934,32.6809
2019-08-06 00:00:00,116.0,61.372616666666666,-177.1699,2.263,2.91999,32.6848
2019-08-06 01:00:00,116.0,61.372616666666666,-177.1699,2.263,2.92005,32.6856
2019-08-06 02:00:00,116.0,61.372616666666666,-177.1699,2.2627,2.92012,32.6867
2019-08-06 03:00:00,116.0,61.372616666666666,-177.1699,2.2611,2.92008,32.6879
2019-08-06 04:00:00,116.0,61.372616666666666,-177.1699,2.2595,2.91998,32.6883
2019-08-06 05:00:00,116.0,61.372616666666666,-177.1699,2.2581,2.91983,32.6879
2019-08-06 06:00:00,116.0,61.372616666666666,-177.1699,2.2561,2.91948,32.6856
2019-08-06 07:00:00,116.0,61.372616666666666,-177.1699,2.2566,2.91928,32.6826
2019-08-06 08:00:00,116.0,61.372616666666666,-177.1699,2.2561,2.91912,32.6811
2019-08-06 09:00:00,116.0,61.372616666666666,-177.1699,2.2512,2.91903,32.6851
2019-08-06 10:00:00,116.0,61.372616666666666,-177.1699,2.2494,2.91877,32.6837
2019-08-06 11:00:00,116.0,61.372616666666666,-177.1699,2.2472,2.91859,32.6837
2019-08-06 12:00:00,116.0,61.372616666666666,-177.1699,2.2463,2.91855,32.6842
2019-08-06 13:00:00,116.0,61.372616666666666,-177.1699,2.2441,2.91839,32.6844
2019-08-06 14:00:00,116.0,61.372616666666666,-177.1699,2.2428,2.91817,32.6831
2019-08-06 15:00:00,116.0,61.372616666666666,-177.1699,2.2445,2.91795,32.6786
